skill,problem_id,user_id,assignment_id,assistment_id,start_time,end_time,problem_type,original,correct,hint_count
Box and Whisker,51400,52491,218156,33115,56:22.2,56:39.3,algebra,1,1,0
Inverse Relations,4535,52491,175238,4535,34:29.9,34:40.3,choose_1,1,1,0
Congruence,34333,52491,175290,26517,57:25.3,57:35.8,choose_1,1,0,0
Congruence,33736,52491,175290,26291,57:37.3,57:56.6,choose_1,1,1,0
Congruence,33746,52491,175290,26292,57:57.9,58:32.7,choose_1,1,0,0
Congruence,33654,52491,175290,26272,59:14.4,59:41.9,choose_1,1,1,0
Inverse Relations,2213,52491,175244,2213,44:53.4,45:12.9,choose_1,1,1,0
Inverse Relations,833,52491,175244,833,45:13.7,45:35.7,choose_1,1,0,0
Box and Whisker,36843,52492,175321,27833,05:23.6,05:47.2,algebra,1,0,0
Box and Whisker,36843,52492,175322,27833,23:19.2,24:07.1,algebra,1,1,0
Inverse Relations,2213,52492,175315,2213,25:30.3,25:59.8,choose_1,1,0,0
Inverse Relations,4535,52492,175315,4535,27:49.0,28:25.1,choose_1,1,0,0
Inverse Relations,882,52492,175315,882,29:03.6,29:17.3,choose_1,1,1,0
Inverse Relations,8718,52492,175315,8718,29:19.8,30:11.3,choose_1,1,1,0
Inverse Relations,833,52492,175315,833,30:13.1,30:27.7,choose_1,1,1,0
Box and Whisker,51477,52492,218156,33192,51:17.7,51:33.0,algebra,1,1,0
Box and Whisker,51420,52492,218156,33135,51:31.7,51:43.5,algebra,1,1,0
Inverse Relations,882,52492,175244,882,46:26.4,47:15.1,choose_1,1,0,0
Inverse Relations,833,52492,175244,833,47:36.4,48:54.3,choose_1,1,1,0
Inverse Relations,2213,52492,175244,2213,03:20.1,03:55.0,choose_1,1,1,0
Box and Whisker,51418,52493,218156,33133,59:17.7,59:34.2,algebra,1,1,0
Box and Whisker,51480,52493,218156,33195,59:41.4,02:03.8,algebra,1,0,0
Box and Whisker,51455,52493,218156,33170,02:24.1,02:33.4,algebra,1,1,0
Box and Whisker,51453,52493,218156,33168,02:37.8,02:40.0,algebra,1,1,0
Box and Whisker,51466,52493,218156,33181,02:42.7,02:51.1,algebra,1,1,0
Congruence,34333,52493,175290,26517,44:34.8,45:04.1,choose_1,1,0,0
Congruence,33736,52493,175290,26291,45:11.5,45:37.0,choose_1,1,1,0
Congruence,33746,52493,175290,26292,45:38.4,46:30.5,choose_1,1,1,0
Congruence,33654,52493,175290,26272,46:39.1,46:44.1,choose_1,1,0,0
Inverse Relations,882,52493,175244,882,44:12.2,44:36.2,choose_1,1,0,0
Inverse Relations,833,52493,175244,833,45:33.0,45:56.3,choose_1,1,1,0
Inverse Relations,2213,52493,175244,2213,52:34.2,53:05.5,choose_1,1,1,0
Box and Whisker,36843,52494,175321,27833,55:51.6,56:41.1,algebra,1,0,0
Box and Whisker,36843,52494,175322,27833,34:34.0,36:49.6,algebra,1,1,0
Inverse Relations,833,52494,175315,833,37:25.2,37:46.7,choose_1,1,0,0
Inverse Relations,882,52494,175315,882,38:14.3,38:33.9,choose_1,1,0,0
Inverse Relations,2213,52494,175315,2213,39:25.1,39:52.5,choose_1,1,1,0
Inverse Relations,8718,52494,175315,8718,39:54.0,40:02.3,choose_1,1,1,0
Inverse Relations,4535,52494,175315,4535,40:03.1,40:14.6,choose_1,1,1,0
Box and Whisker,51409,52494,218156,33124,37:32.7,37:51.9,algebra,1,1,0
Box and Whisker,51392,52494,218156,33107,37:53.1,38:04.7,algebra,1,1,0
Congruence,34333,52494,175290,26517,56:24.8,56:36.1,choose_1,1,0,0
Inverse Relations,882,52494,175244,882,23:26.0,23:51.4,choose_1,1,0,0
Inverse Relations,833,52494,175244,833,23:52.7,24:18.1,choose_1,1,1,0
Inverse Relations,2213,52494,175244,2213,28:59.9,29:34.9,choose_1,1,0,0
Box and Whisker,36843,52495,175321,27833,02:05.7,05:09.8,algebra,1,0,0
Box and Whisker,36843,52495,175322,27833,34:30.4,34:42.1,algebra,1,0,3
Box and Whisker,51407,52495,218156,33122,39:05.9,40:18.5,algebra,1,1,0
Box and Whisker,51423,52495,218156,33138,40:20.7,40:34.0,algebra,1,1,0
Congruence,34333,52495,175290,26517,48:56.9,49:22.9,choose_1,1,0,0
Congruence,33736,52495,175290,26291,49:33.5,50:06.3,choose_1,1,1,0
Congruence,33746,52495,175290,26292,50:07.6,51:14.9,choose_1,1,0,0
Congruence,33654,52495,175290,26272,51:53.8,52:07.4,choose_1,1,1,0
Inverse Relations,2213,52495,175244,2213,24:30.1,24:53.5,choose_1,1,1,0
Inverse Relations,833,52495,175244,833,25:03.8,25:29.7,choose_1,1,0,0
Box and Whisker,36843,52496,175321,27833,53:55.0,54:48.5,algebra,1,0,0
Congruence,1263,52496,175303,1263,17:09.5,18:39.2,algebra,1,1,0
Box and Whisker,36843,52496,175322,27833,14:07.0,14:20.6,algebra,1,1,0
Inverse Relations,2213,52496,175315,2213,21:52.2,22:14.0,choose_1,1,1,0
Inverse Relations,8718,52496,175315,8718,22:15.8,22:50.1,choose_1,1,1,0
Inverse Relations,882,52496,175315,882,22:58.2,23:08.6,choose_1,1,0,0
Inverse Relations,833,52496,175315,833,24:04.6,24:17.0,choose_1,1,1,0
Inverse Relations,4535,52496,175315,4535,24:12.1,24:38.1,choose_1,1,0,0
Box and Whisker,51437,52496,218156,33152,44:55.0,45:19.4,algebra,1,1,0
Box and Whisker,51420,52496,218156,33135,45:20.7,45:21.2,algebra,1,1,0
Congruence,34333,52496,175290,26517,54:49.7,54:59.6,choose_1,1,0,0
Congruence,33736,52496,175290,26291,54:59.8,55:15.4,choose_1,1,1,0
Congruence,33746,52496,175290,26292,55:16.7,55:43.0,choose_1,1,0,0
Congruence,33654,52496,175290,26272,56:19.9,56:28.2,choose_1,1,1,0
Inverse Relations,2213,52496,175244,2213,23:58.8,24:22.2,choose_1,1,1,0
Inverse Relations,833,52496,175244,833,24:23.6,24:34.8,choose_1,1,1,0
Congruence,34333,52497,175290,26517,09:03.1,45:04.0,choose_1,1,0,0
Inverse Relations,833,52497,175315,833,31:17.6,32:50.2,choose_1,1,0,0
Inverse Relations,8718,52497,175315,8718,33:29.4,33:43.8,choose_1,1,1,0
Inverse Relations,4535,52497,175315,4535,33:45.7,33:59.2,choose_1,1,0,0
Inverse Relations,2213,52497,175315,2213,34:43.5,36:35.3,choose_1,1,1,0
Inverse Relations,882,52497,175315,882,36:31.6,37:21.4,choose_1,1,1,0
Box and Whisker,36843,52497,175321,27833,19:41.4,19:49.4,algebra,1,1,0
Box and Whisker,51407,52497,218156,33122,47:46.4,48:39.6,algebra,1,1,0
Box and Whisker,51412,52497,218156,33127,48:36.1,48:49.0,algebra,1,1,0
Congruence,33736,52497,175290,26291,45:03.9,45:28.5,choose_1,1,1,0
Congruence,33746,52497,175290,26292,45:29.8,45:53.9,choose_1,1,0,0
Congruence,33654,52497,175290,26272,46:34.5,46:42.1,choose_1,1,1,0
Inverse Relations,2213,52497,175244,2213,45:03.7,45:19.2,choose_1,1,1,0
Inverse Relations,833,52497,175244,833,45:21.5,45:54.8,choose_1,1,1,0
Box and Whisker,36843,52498,175321,27833,58:38.5,59:36.3,algebra,1,0,0
Box and Whisker,36843,52498,175322,27833,38:40.7,39:01.4,algebra,1,1,0
Inverse Relations,833,52498,175315,833,35:12.0,35:35.1,choose_1,1,0,0
Inverse Relations,2213,52498,175315,2213,36:12.1,36:31.9,choose_1,1,1,0
Inverse Relations,882,52498,175315,882,36:33.4,36:43.9,choose_1,1,1,0
Inverse Relations,4535,52498,175315,4535,36:45.5,36:59.0,choose_1,1,1,0
Inverse Relations,8718,52498,175315,8718,36:54.2,37:06.8,choose_1,1,1,0
Congruence,34333,52498,175290,26517,45:22.0,45:30.3,choose_1,1,0,0
Congruence,33736,52498,175290,26291,45:31.8,45:55.7,choose_1,1,1,0
Congruence,33746,52498,175290,26292,45:49.8,46:18.5,choose_1,1,1,0
Congruence,33654,52498,175290,26272,46:20.1,46:25.6,choose_1,1,0,0
Inverse Relations,2213,52498,175244,2213,45:58.4,46:11.8,choose_1,1,1,0
Inverse Relations,833,52498,175244,833,46:13.2,46:25.1,choose_1,1,0,0
Box and Whisker,36843,52499,175321,27833,56:53.8,58:04.3,algebra,1,0,0
Box and Whisker,36843,52499,175322,27833,11:14.6,12:04.2,algebra,1,0,1
Inverse Relations,882,52499,175315,882,27:55.4,28:23.0,choose_1,1,0,0
Inverse Relations,4535,52499,175315,4535,28:56.3,29:02.8,choose_1,1,1,0
Inverse Relations,2213,52499,175315,2213,29:05.4,29:21.0,choose_1,1,1,0
Inverse Relations,8718,52499,175315,8718,29:22.4,30:09.9,choose_1,1,1,0
Inverse Relations,833,52499,175315,833,30:11.8,30:35.3,choose_1,1,0,0
Congruence,34333,52499,175290,26517,05:13.0,06:16.6,choose_1,1,0,0
Congruence,33736,52499,175290,26291,06:18.2,06:40.5,choose_1,1,0,0
Congruence,33746,52499,175290,26292,07:39.6,08:10.0,choose_1,1,0,0
Congruence,33654,52499,175290,26272,09:13.7,09:26.2,choose_1,1,1,0
Inverse Relations,882,52499,175244,882,23:05.4,23:42.8,choose_1,1,0,0
Inverse Relations,833,52499,175244,833,24:41.6,25:32.7,choose_1,1,0,0
Box and Whisker,36843,52501,175321,27833,09:04.9,10:28.6,algebra,1,0,0
Box and Whisker,36843,52501,175322,27833,16:27.3,16:52.9,algebra,1,1,0
Inverse Relations,8718,52501,175315,8718,22:09.4,22:38.9,choose_1,1,1,0
Inverse Relations,882,52501,175315,882,22:40.7,22:51.1,choose_1,1,1,0
Inverse Relations,4535,52501,175315,4535,22:58.6,23:13.1,choose_1,1,0,0
Inverse Relations,833,52501,175315,833,24:03.1,24:41.7,choose_1,1,0,0
Inverse Relations,2213,52501,175315,2213,25:20.5,25:55.3,choose_1,1,1,0
Box and Whisker,51465,52501,218156,33180,14:08.0,14:45.9,algebra,1,1,0
Box and Whisker,51457,52501,218156,33172,14:48.1,15:14.9,algebra,1,1,0
Box and Whisker,36843,52502,175321,27833,53:53.4,54:35.3,algebra,1,0,0
Congruence,1263,52502,175303,1263,17:08.7,17:26.2,algebra,1,0,0
Box and Whisker,36843,52502,175322,27833,14:41.8,15:44.7,algebra,1,1,0
Congruence,34333,52502,175290,26517,00:49.3,00:58.0,choose_1,1,0,0
Congruence,33736,52502,175290,26291,00:59.9,01:17.6,choose_1,1,1,0
Congruence,33746,52502,175290,26292,01:18.9,01:41.0,choose_1,1,0,0
Congruence,33654,52502,175290,26272,02:02.1,02:12.6,choose_1,1,1,0
Inverse Relations,2213,52502,175244,2213,24:25.5,24:39.5,choose_1,1,1,0
Inverse Relations,833,52502,175244,833,24:40.8,25:33.7,choose_1,1,0,0
Box and Whisker,36843,52504,175321,27833,39:40.9,39:53.7,algebra,1,0,0
Inverse Relations,8718,52504,175315,8718,28:27.0,29:11.0,choose_1,1,0,0
Inverse Relations,4535,52504,175315,4535,29:47.8,30:02.8,choose_1,1,0,0
Inverse Relations,833,52504,175315,833,30:31.8,31:18.4,choose_1,1,0,0
Inverse Relations,882,52504,175315,882,32:03.0,32:12.5,choose_1,1,0,0
Inverse Relations,2213,52504,175315,2213,32:28.7,33:21.5,choose_1,1,0,0
Box and Whisker,51460,52504,218156,33175,57:29.8,57:48.3,algebra,1,1,0
Box and Whisker,51453,52504,218156,33168,57:49.5,58:01.5,algebra,1,1,0
Congruence,34333,52504,175290,26517,52:59.4,53:16.8,choose_1,1,0,0
Congruence,33736,52504,175290,26291,53:25.4,53:35.7,choose_1,1,1,0
Congruence,33746,52504,175290,26292,53:37.0,54:15.8,choose_1,1,0,0
Congruence,33654,52504,175290,26272,56:05.5,56:15.8,choose_1,1,0,0
Inverse Relations,2213,52504,175244,2213,47:31.4,47:48.7,choose_1,1,0,0
Inverse Relations,833,52504,175244,833,48:17.6,48:55.9,choose_1,1,1,0
Box and Whisker,36843,52505,175321,27833,20:24.4,12:33.7,algebra,1,1,0
Box and Whisker,36843,52505,175322,27833,26:01.7,26:07.3,algebra,1,1,0
Inverse Relations,2213,52505,175315,2213,27:05.7,27:32.7,choose_1,1,0,0
Inverse Relations,8718,52505,175315,8718,28:07.2,28:23.8,choose_1,1,1,0
Inverse Relations,833,52505,175315,833,28:25.5,28:37.1,choose_1,1,0,0
Inverse Relations,4535,52505,175315,4535,29:57.4,30:14.1,choose_1,1,0,0
Inverse Relations,882,52505,175315,882,30:45.5,30:56.9,choose_1,1,1,0
Box and Whisker,51442,52505,218156,33157,52:34.6,52:55.6,algebra,1,1,0
Box and Whisker,51471,52505,218156,33186,53:01.0,53:24.1,algebra,1,1,0
Congruence,34333,52505,175290,26517,42:40.5,42:50.2,choose_1,1,0,0
Congruence,33736,52505,175290,26291,42:51.9,43:08.9,choose_1,1,0,0
Congruence,33746,52505,175290,26292,43:54.0,44:16.5,choose_1,1,1,0
Congruence,33654,52505,175290,26272,44:17.8,44:33.2,choose_1,1,1,0
Inverse Relations,2213,52505,175244,2213,45:26.0,45:46.8,choose_1,1,0,0
Inverse Relations,833,52505,175244,833,46:12.3,46:35.3,choose_1,1,0,0
Box and Whisker,36843,52506,175321,27833,35:59.7,36:35.7,algebra,1,0,0
Box and Whisker,28916,52506,175269,24734,22:58.5,23:27.0,fill_in_1,1,1,0
Box and Whisker,28913,52506,175269,24731,25:06.9,26:21.3,choose_1,1,1,0
Box and Whisker,28915,52506,175269,24733,26:23.8,26:33.5,fill_in_1,1,1,0
Inverse Relations,2213,52506,175315,2213,49:44.3,51:06.8,choose_1,1,1,0
Inverse Relations,4535,52506,175315,4535,51:08.6,51:31.2,choose_1,1,0,0
Inverse Relations,882,52506,175315,882,52:17.0,52:57.0,choose_1,1,0,0
Inverse Relations,8718,52506,175315,8718,53:06.8,53:35.3,choose_1,1,1,0
Inverse Relations,833,52506,175315,833,53:39.0,53:48.6,choose_1,1,1,0
Box and Whisker,36843,52507,175321,27833,55:19.2,55:43.9,algebra,1,1,0
Box and Whisker,36843,52507,175322,27833,10:56.2,11:58.9,algebra,1,1,0
Box and Whisker,51442,52507,218156,33157,35:59.1,36:08.4,algebra,1,1,0
Box and Whisker,51479,52507,218156,33194,36:09.6,36:16.8,algebra,1,1,0
Congruence,34333,52507,175290,26517,47:48.2,48:04.5,choose_1,1,0,0
Congruence,33736,52507,175290,26291,47:58.6,49:05.4,choose_1,1,0,0
Congruence,33746,52507,175290,26292,49:56.1,50:20.0,choose_1,1,1,0
Congruence,33654,52507,175290,26272,50:14.1,50:37.8,choose_1,1,1,0
Inverse Relations,882,52507,175244,882,26:15.0,26:38.7,choose_1,1,1,0
Inverse Relations,833,52507,175244,833,26:39.9,26:47.7,choose_1,1,1,0
Inverse Relations,2213,52507,175244,2213,31:38.7,31:55.1,choose_1,1,1,0
Box and Whisker,36843,52508,175321,27833,11:05.5,11:13.0,algebra,1,0,0
Box and Whisker,36843,52508,175322,27833,29:08.7,29:26.6,algebra,1,0,3
Inverse Relations,833,52508,175315,833,36:20.3,36:30.8,choose_1,1,0,0
Inverse Relations,882,52508,175315,882,36:47.4,36:58.9,choose_1,1,0,0
Inverse Relations,4535,52508,175315,4535,37:24.1,37:37.5,choose_1,1,1,0
Inverse Relations,2213,52508,175315,2213,37:39.2,37:51.8,choose_1,1,0,0
Inverse Relations,8718,52508,175315,8718,38:14.0,38:21.6,choose_1,1,0,0
Box and Whisker,51471,52508,218156,33186,40:40.2,40:55.7,algebra,1,1,0
Box and Whisker,51442,52508,218156,33157,40:56.9,41:16.3,algebra,1,1,0
Inverse Relations,4535,52508,175239,4535,53:41.2,53:57.3,choose_1,1,0,0
Congruence,34333,52508,175290,26517,06:07.6,07:30.5,choose_1,1,0,0
Congruence,33736,52508,175290,26291,07:31.4,07:35.3,choose_1,1,0,0
Congruence,33746,52508,175290,26292,07:47.5,09:11.1,choose_1,1,1,0
Congruence,33654,52508,175290,26272,09:12.4,09:33.9,choose_1,1,0,0
Box and Whisker,36843,52722,176528,27833,15:54.4,17:05.1,algebra,1,0,0
Box and Whisker,36843,52722,176529,27833,41:16.1,41:28.9,algebra,1,1,0
Congruence,1263,52722,176408,1263,45:16.3,45:49.0,algebra,1,0,0
Box and Whisker,36843,52723,176528,27833,07:39.2,09:41.4,algebra,1,1,0
Box and Whisker,36843,52723,176529,27833,51:01.2,51:13.7,algebra,1,1,0
Box and Whisker,36843,52726,176528,27833,16:06.4,16:55.1,algebra,1,0,0
Box and Whisker,36843,52726,176529,27833,47:13.0,47:33.5,algebra,1,1,0
Box and Whisker,36843,52728,176528,27833,24:21.4,25:08.1,algebra,1,0,0
Inverse Relations,882,52728,176408,882,05:32.3,06:13.6,choose_1,1,0,0
Box and Whisker,36843,52728,176529,27833,31:59.6,32:27.6,algebra,1,1,0
Box and Whisker,36843,52731,176528,27833,42:39.7,43:10.3,algebra,1,0,0
Box and Whisker,36843,52731,176529,27833,00:24.4,00:36.1,algebra,1,1,0
Box and Whisker,36843,52732,176528,27833,59:51.8,00:28.1,algebra,1,0,0
Box and Whisker,36843,52732,176529,27833,22:40.2,23:00.8,algebra,1,1,0
Box and Whisker,36843,52733,175444,27833,47:51.8,49:19.4,algebra,1,0,0
Congruence,1263,52733,175426,1263,41:59.8,42:54.6,algebra,1,0,0
Congruence,4468,52733,175335,4468,24:05.9,24:41.9,algebra,1,0,0
Box and Whisker,36843,52734,176528,27833,12:17.7,13:44.3,algebra,1,0,0
Box and Whisker,36843,52734,176529,27833,55:21.6,55:48.3,algebra,1,1,0
Box and Whisker,36843,52735,176528,27833,32:12.1,35:07.8,algebra,1,0,0
Box and Whisker,36843,52735,176529,27833,49:55.8,50:46.6,algebra,1,1,0
Box and Whisker,36843,52736,176528,27833,32:48.2,33:43.8,algebra,1,0,0
Box and Whisker,36843,52736,176529,27833,24:26.9,24:37.7,algebra,1,1,0
Congruence,4468,52736,176419,4468,34:51.9,37:49.3,algebra,1,1,0
Box and Whisker,36843,52738,176528,27833,46:55.4,50:37.1,algebra,1,0,0
Box and Whisker,36843,52738,176529,27833,49:41.1,49:50.7,algebra,1,1,0
Inverse Relations,2213,52738,176451,2213,26:39.2,27:12.6,choose_1,1,1,0
Inverse Relations,833,52738,176451,833,27:13.9,29:17.3,choose_1,1,1,0
Box and Whisker,36843,52739,176528,27833,51:26.0,54:09.7,algebra,1,0,0
Box and Whisker,36843,52740,176528,27833,25:49.6,27:49.4,algebra,1,0,0
Box and Whisker,36843,52740,176529,27833,19:17.8,19:28.4,algebra,1,1,0
Congruence,1263,52740,176408,1263,34:42.4,39:31.8,algebra,1,0,0
Box and Whisker,36843,52741,176528,27833,29:05.8,29:35.4,algebra,1,1,0
Box and Whisker,36843,52741,176529,27833,31:58.6,32:09.4,algebra,1,1,0
Congruence,1263,52741,176410,1263,43:03.5,45:52.6,algebra,1,0,0
Box and Whisker,36843,52742,176528,27833,14:30.8,14:56.5,algebra,1,0,0
Box and Whisker,36843,52742,176529,27833,38:43.3,39:00.1,algebra,1,1,0
Inverse Relations,833,52742,176408,833,04:15.0,04:41.9,choose_1,1,0,0
Box and Whisker,36843,52743,176528,27833,34:57.8,37:21.4,algebra,1,0,0
Box and Whisker,36843,52773,176528,27833,36:57.2,37:33.8,algebra,1,1,0
Box and Whisker,36843,52773,176529,27833,42:50.8,43:05.4,algebra,1,1,0
Inverse Relations,2213,52773,176451,2213,45:35.4,45:53.8,choose_1,1,1,0
Inverse Relations,833,52773,176451,833,45:55.1,46:30.0,choose_1,1,0,0
Box and Whisker,36843,52775,176528,27833,34:25.8,34:52.3,algebra,1,0,0
Inverse Relations,2213,52775,176451,2213,03:24.0,03:49.7,choose_1,1,1,0
Inverse Relations,833,52775,176451,833,03:50.0,04:06.5,choose_1,1,0,0
Box and Whisker,36843,52778,176528,27833,31:54.8,33:21.4,algebra,1,0,0
Box and Whisker,36843,52778,176529,27833,55:13.6,55:20.1,algebra,1,1,0
Inverse Relations,2213,52778,176451,2213,03:06.2,03:19.0,choose_1,1,1,0
Inverse Relations,833,52778,176451,833,03:19.5,04:53.8,choose_1,1,0,0
Box and Whisker,36843,52779,176528,27833,43:09.5,44:14.3,algebra,1,0,0
Box and Whisker,36843,52779,176529,27833,54:37.3,56:23.4,algebra,1,0,0
Inverse Relations,833,52779,176431,833,13:59.8,14:06.3,choose_1,1,0,0
Inverse Relations,2213,52779,176431,2213,14:49.8,15:12.1,choose_1,1,1,0
Inverse Relations,4535,52779,176431,4535,18:18.6,18:46.0,choose_1,1,0,0
Inverse Relations,882,52779,176431,882,19:09.8,19:29.2,choose_1,1,1,0
Inverse Relations,882,52779,176451,882,11:27.7,12:05.6,choose_1,1,0,0
Inverse Relations,833,52779,176451,833,12:06.9,13:00.3,choose_1,1,1,0
Box and Whisker,36843,52780,176528,27833,47:29.4,47:46.3,algebra,1,1,0
Box and Whisker,36843,52780,176529,27833,07:50.8,07:57.2,algebra,1,1,0
Box and Whisker,36843,52783,176528,27833,47:24.5,48:28.3,algebra,1,0,0
Box and Whisker,36843,52783,176529,27833,30:11.7,30:30.3,algebra,1,1,0
Box and Whisker,36843,52784,176528,27833,40:28.7,41:49.5,algebra,1,1,0
Box and Whisker,36843,52785,176528,27833,42:56.2,44:11.9,algebra,1,0,0
Box and Whisker,36843,52786,176528,27833,30:20.8,30:57.5,algebra,1,0,0
Box and Whisker,36843,52786,176529,27833,30:13.0,30:25.7,algebra,1,1,0
Box and Whisker,36843,52787,176528,27833,27:49.5,29:21.2,algebra,1,0,0
Inverse Relations,2213,52787,176451,2213,09:29.6,10:10.5,choose_1,1,1,0
Inverse Relations,833,52787,176451,833,10:11.9,10:34.0,choose_1,1,0,0
Box and Whisker,36843,52788,176528,27833,54:29.0,55:04.1,algebra,1,0,0
Box and Whisker,36843,52789,176528,27833,39:10.8,39:53.4,algebra,1,1,0
Box and Whisker,36843,52789,176529,27833,31:22.9,31:31.6,algebra,1,1,0
Congruence,1263,52789,176410,1263,48:03.3,49:30.2,algebra,1,0,0
Box and Whisker,36843,52790,176528,27833,17:52.2,19:47.9,algebra,1,0,0
Box and Whisker,36843,52790,176529,27833,57:52.2,58:08.9,algebra,1,1,0
Inverse Relations,833,52790,176408,833,07:40.0,09:26.7,choose_1,1,0,0
Box and Whisker,36843,52791,176528,27833,49:15.4,50:52.9,algebra,1,0,0
Box and Whisker,36843,52792,176528,27833,07:30.5,10:47.9,algebra,1,0,0
Box and Whisker,36843,52792,176529,27833,09:21.8,09:50.5,algebra,1,1,0
Box and Whisker,36843,52793,176528,27833,07:06.0,07:26.7,algebra,1,0,0
Box and Whisker,36843,52793,176529,27833,16:53.8,17:02.4,algebra,1,1,0
Box and Whisker,36843,52794,176528,27833,27:41.5,28:58.3,algebra,1,0,0
Box and Whisker,36843,52794,176529,27833,47:59.7,48:07.2,algebra,1,1,0
Inverse Relations,882,52794,176451,882,01:50.0,02:30.7,choose_1,1,1,0
Inverse Relations,833,52794,176451,833,02:32.0,02:45.5,choose_1,1,1,0
Inverse Relations,2213,52794,176451,2213,12:16.4,12:58.8,choose_1,1,1,0
Box and Whisker,36843,52798,176528,27833,59:59.4,02:13.1,algebra,1,0,0
Inverse Relations,833,52798,176408,833,48:48.4,49:11.2,choose_1,1,0,0
Box and Whisker,36843,52798,176529,27833,07:11.3,07:13.8,algebra,1,1,0
Inverse Relations,882,52798,176451,882,38:56.5,39:24.0,choose_1,1,1,0
Inverse Relations,833,52798,176451,833,39:25.3,39:39.8,choose_1,1,1,0
Inverse Relations,2213,52798,176451,2213,43:59.3,44:12.7,choose_1,1,1,0
Box and Whisker,36843,52799,176528,27833,32:47.0,33:28.5,algebra,1,0,0
Box and Whisker,36843,52801,176528,27833,22:00.2,23:32.4,algebra,1,0,0
Box and Whisker,36843,52801,176529,27833,51:57.3,53:37.4,algebra,1,0,1
Box and Whisker,36843,52802,176528,27833,34:52.4,36:36.9,algebra,1,0,0
Box and Whisker,36843,52804,176528,27833,36:19.2,37:51.7,algebra,1,0,0
Congruence,4468,52804,176419,4468,34:57.3,37:54.9,algebra,1,0,0
Box and Whisker,36843,52806,176528,27833,35:55.3,37:12.9,algebra,1,0,0
Congruence,1263,52806,176410,1263,12:09.6,12:22.3,algebra,1,0,0
Box and Whisker,36843,52806,176529,27833,41:46.7,42:10.0,algebra,1,0,3
Inverse Relations,882,52806,176408,882,47:53.3,49:44.2,choose_1,1,0,0
Congruence,4468,52806,176419,4468,18:25.4,19:48.8,algebra,1,0,0
Box and Whisker,36843,52809,176528,27833,22:20.1,23:42.1,algebra,1,0,0
Inverse Relations,833,52809,176408,833,21:09.0,21:22.1,choose_1,1,0,0
Box and Whisker,36843,52811,176528,27833,50:02.6,51:22.1,algebra,1,0,0
Box and Whisker,36843,52811,176529,27833,46:46.3,47:10.3,algebra,1,1,0
